연번,호선,역번호,역명,평일주말,구분,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
3217,8,2809,장자호수공원,평일,하행,0,8087,9:42:40,9:43:10,별내,모란
3218,8,2809,장자호수공원,평일,하행,0,8089,9:48:40,9:49:10,별내,모란
3219,8,2809,장자호수공원,평일,하행,0,8091,9:54:40,9:55:10,별내,모란
3220,8,2809,장자호수공원,평일,하행,0,8093,10:00:40,10:01:10,별내,모란
3221,8,2809,장자호수공원,평일,하행,0,8095,10:07:10,10:07:40,별내,모란
3222,8,2809,장자호수공원,평일,하행,0,8097,10:13:40,10:14:10,별내,모란
3223,8,2809,장자호수공원,평일,하행,0,8099,10:20:40,10:21:10,별내,모란
3224,8,2809,장자호수공원,평일,하행,0,8101,10:27:40,10:28:10,별내,모란
3225,8,2809,장자호수공원,평일,하행,0,8103,10:34:40,10:35:10,별내,모란
3226,8,2809,장자호수공원,평일,하행,0,8105,10:41:40,10:42:10,별내,모란
3227,8,2809,장자호수공원,평일,하행,0,8107,10:48:40,10:49:10,별내,모란
3228,8,2809,장자호수공원,평일,하행,0,8109,10:56:40,10:57:10,별내,모란
3229,8,2809,장자호수공원,평일,하행,0,8111,11:04:40,11:05:10,별내,모란
3230,8,2809,장자호수공원,평일,하행,0,8113,11:12:40,11:13:10,별내,모란
3231,8,2809,장자호수공원,평일,하행,0,8115,11:20:40,11:21:10,별내,모란
3232,8,2809,장자호수공원,평일,하행,0,8117,11:28:40,11:29:10,별내,모란
3233,8,2809,장자호수공원,평일,하행,0,8119,11:36:40,11:37:10,별내,모란
3234,8,2809,장자호수공원,평일,하행,0,8121,11:44:40,11:45:10,별내,모란
3235,8,2809,장자호수공원,평일,하행,0,8123,11:52:40,11:53:10,별내,모란
3236,8,2809,장자호수공원,평일,하행,0,8125,12:00:40,12:01:10,별내,모란
3237,8,2809,장자호수공원,평일,하행,0,8127,12:08:40,12:09:10,별내,모란
3238,8,2809,장자호수공원,평일,하행,0,8129,12:16:40,12:17:10,별내,모란
3239,8,2809,장자호수공원,평일,하행,0,8131,12:24:40,12:25:10,별내,모란
3240,8,2809,장자호수공원,평일,하행,0,8133,12:32:40,12:33:10,별내,모란
3241,8,2809,장자호수공원,평일,하행,0,8135,12:40:40,12:41:10,별내,모란
3242,8,2809,장자호수공원,평일,하행,0,8137,12:48:40,12:49:10,별내,모란
3243,8,2809,장자호수공원,평일,하행,0,8139,12:56:40,12:57:10,별내,모란
3244,8,2809,장자호수공원,평일,하행,0,8141,13:04:40,13:05:10,별내,모란
3245,8,2809,장자호수공원,평일,하행,0,8143,13:12:40,13:13:10,별내,모란
3246,8,2809,장자호수공원,평일,하행,0,8145,13:20:40,13:21:10,별내,모란
3247,8,2809,장자호수공원,평일,하행,0,8147,13:28:40,13:29:10,별내,모란
3248,8,2809,장자호수공원,평일,하행,0,8149,13:36:40,13:37:10,별내,모란
3249,8,2809,장자호수공원,평일,하행,0,8151,13:44:40,13:45:10,별내,모란
3250,8,2809,장자호수공원,평일,하행,0,8153,13:52:40,13:53:10,별내,모란
3251,8,2809,장자호수공원,평일,하행,0,8155,14:00:40,14:01:10,별내,모란
3252,8,2809,장자호수공원,평일,하행,0,8157,14:08:40,14:09:10,별내,모란
3253,8,2809,장자호수공원,평일,하행,0,8159,14:16:40,14:17:10,별내,모란
3254,8,2809,장자호수공원,평일,하행,0,8161,14:24:40,14:25:10,별내,모란
3255,8,2809,장자호수공원,평일,하행,0,8163,14:32:40,14:33:10,별내,모란
3256,8,2809,장자호수공원,평일,하행,0,8165,14:40:40,14:41:10,별내,모란
3257,8,2809,장자호수공원,평일,하행,0,8167,14:48:40,14:49:10,별내,모란
3258,8,2809,장자호수공원,평일,하행,0,8169,14:56:40,14:57:10,별내,모란
3259,8,2809,장자호수공원,평일,하행,0,8171,15:04:40,15:05:10,별내,모란
3260,8,2809,장자호수공원,평일,하행,0,8173,15:12:40,15:13:10,별내,모란
3261,8,2809,장자호수공원,평일,하행,0,8175,15:20:40,15:21:10,별내,모란
3262,8,2809,장자호수공원,평일,하행,0,8177,15:28:40,15:29:10,별내,모란
3263,8,2809,장자호수공원,평일,하행,0,8179,15:36:40,15:37:10,별내,모란
3264,8,2809,장자호수공원,평일,하행,0,8181,15:44:40,15:45:10,별내,모란
3265,8,2809,장자호수공원,평일,하행,0,8183,15:52:40,15:53:10,별내,모란
3266,8,2809,장자호수공원,평일,하행,0,8185,16:00:40,16:01:10,별내,모란
3267,8,2809,장자호수공원,평일,하행,0,8187,16:08:40,16:09:10,별내,모란
3268,8,2809,장자호수공원,평일,하행,0,8189,16:16:40,16:17:10,별내,모란
3269,8,2809,장자호수공원,평일,하행,0,8191,16:24:40,16:25:10,별내,모란
3270,8,2809,장자호수공원,평일,하행,0,8193,16:32:40,16:33:10,별내,모란
3271,8,2809,장자호수공원,평일,하행,0,8195,16:40:40,16:41:10,별내,모란
3272,8,2809,장자호수공원,평일,하행,0,8197,16:48:40,16:49:10,별내,모란
3273,8,2809,장자호수공원,평일,하행,0,8199,16:56:40,16:57:10,별내,모란
3274,8,2809,장자호수공원,평일,하행,0,8201,17:04:40,17:05:10,별내,모란
3275,8,2809,장자호수공원,평일,하행,0,8203,17:11:40,17:12:10,별내,모란
3276,8,2809,장자호수공원,평일,하행,0,8205,17:18:40,17:19:10,별내,모란
3277,8,2809,장자호수공원,평일,하행,0,8207,17:25:40,17:26:10,별내,모란
3278,8,2809,장자호수공원,평일,하행,0,8209,17:32:10,17:32:40,별내,모란
3279,8,2809,장자호수공원,평일,하행,0,8211,17:38:10,17:38:50,별내,모란
3280,8,2809,장자호수공원,평일,하행,0,8213,17:44:10,17:44:50,별내,모란
3281,8,2809,장자호수공원,평일,하행,0,8215,17:50:10,17:50:50,별내,모란
3282,8,2809,장자호수공원,평일,하행,0,8217,17:56:10,17:56:50,별내,모란
3283,8,2809,장자호수공원,평일,하행,0,8219,18:02:10,18:02:50,별내,모란
3284,8,2809,장자호수공원,평일,하행,0,8221,18:08:10,18:08:50,별내,모란
3285,8,2809,장자호수공원,평일,하행,0,8223,18:14:10,18:14:50,별내,모란
3286,8,2809,장자호수공원,평일,하행,0,8225,18:19:40,18:20:20,별내,모란
3287,8,2809,장자호수공원,평일,하행,0,8227,18:25:10,18:25:50,별내,모란
3288,8,2809,장자호수공원,평일,하행,0,8229,18:30:10,18:30:50,별내,모란
3289,8,2809,장자호수공원,평일,하행,0,8231,18:35:10,18:35:50,별내,모란
3290,8,2809,장자호수공원,평일,하행,0,8233,18:40:10,18:40:50,별내,모란
3291,8,2809,장자호수공원,평일,하행,0,8235,18:45:10,18:45:50,별내,모란
3292,8,2809,장자호수공원,평일,하행,0,8237,18:50:10,18:50:50,별내,모란
3293,8,2809,장자호수공원,평일,하행,0,8239,18:55:10,18:55:50,별내,모란
3294,8,2809,장자호수공원,평일,하행,0,8241,19:00:10,19:00:50,별내,모란
3295,8,2809,장자호수공원,평일,하행,0,8243,19:05:10,19:05:50,별내,모란
3296,8,2809,장자호수공원,평일,하행,0,8245,19:09:40,19:10:20,별내,모란
3297,8,2809,장자호수공원,평일,하행,0,8247,19:14:40,19:15:20,별내,모란
3298,8,2809,장자호수공원,평일,하행,0,8249,19:19:40,19:20:20,별내,모란
3299,8,2809,장자호수공원,평일,하행,0,8251,19:24:40,19:25:20,별내,모란
3300,8,2809,장자호수공원,평일,하행,0,8253,19:29:40,19:30:20,별내,모란
3301,8,2809,장자호수공원,평일,하행,0,8255,19:34:40,19:35:20,별내,모란
3302,8,2809,장자호수공원,평일,하행,0,8257,19:39:40,19:40:20,별내,모란
3303,8,2809,장자호수공원,평일,하행,0,8259,19:45:10,19:45:40,별내,모란
3304,8,2809,장자호수공원,평일,하행,0,8261,19:50:40,19:51:10,별내,모란
3305,8,2809,장자호수공원,평일,하행,0,8263,19:56:40,19:57:10,별내,모란
3306,8,2809,장자호수공원,평일,하행,0,8265,20:02:40,20:03:10,별내,모란
3307,8,2809,장자호수공원,평일,하행,0,8267,20:08:40,20:09:10,별내,모란
3308,8,2809,장자호수공원,평일,하행,0,8269,20:14:40,20:15:10,별내,모란
3309,8,2809,장자호수공원,평일,하행,0,8271,20:20:40,20:21:10,별내,모란
3310,8,2809,장자호수공원,평일,하행,0,8273,20:26:40,20:27:10,별내,모란
3311,8,2809,장자호수공원,평일,하행,0,8275,20:32:40,20:33:10,별내,모란
3312,8,2809,장자호수공원,평일,하행,0,8277,20:38:40,20:39:10,별내,모란
3313,8,2809,장자호수공원,평일,하행,0,8279,20:45:40,20:46:10,별내,모란
3314,8,2809,장자호수공원,평일,하행,0,8281,20:52:40,20:53:10,별내,모란
3315,8,2809,장자호수공원,평일,하행,0,8283,20:59:40,21:00:10,별내,모란
3316,8,2809,장자호수공원,평일,하행,0,8285,21:06:40,21:07:10,별내,모란
3317,8,2809,장자호수공원,평일,하행,0,8287,21:14:10,21:14:40,별내,모란
3318,8,2809,장자호수공원,평일,하행,0,8289,21:22:10,21:22:40,별내,모란
3319,8,2809,장자호수공원,평일,하행,0,8291,21:30:10,21:30:40,별내,모란
3320,8,2809,장자호수공원,평일,하행,0,8293,21:38:10,21:38:40,별내,모란
3321,8,2809,장자호수공원,평일,하행,0,8295,21:46:40,21:47:10,별내,모란
3322,8,2809,장자호수공원,평일,하행,0,8297,21:55:40,21:56:10,별내,모란
3323,8,2809,장자호수공원,평일,하행,0,8299,22:04:40,22:05:10,별내,모란
3324,8,2809,장자호수공원,평일,하행,0,8301,22:14:40,22:15:10,별내,모란
3325,8,2809,장자호수공원,평일,하행,0,8303,22:24:40,22:25:10,별내,모란
3326,8,2809,장자호수공원,평일,하행,0,8305,22:34:40,22:35:10,별내,모란
3327,8,2809,장자호수공원,평일,하행,0,8307,22:46:40,22:47:10,별내,모란
3328,8,2809,장자호수공원,평일,하행,0,8309,22:58:40,22:59:10,별내,모란
3329,8,2809,장자호수공원,평일,하행,0,8311,23:10:40,23:11:10,별내,모란
3330,8,2809,장자호수공원,평일,하행,0,8313,23:25:40,23:26:10,별내,모란
3331,8,2809,장자호수공원,평일,하행,0,8315,23:40:40,23:41:10,별내,모란
3332,8,2809,장자호수공원,평일,하행,0,8317,23:59:40,24:00:10,별내,모란
3333,8,2809,장자호수공원,평일,하행,0,8319,24:18:40,24:19:10,별내,모란
3334,8,2809,장자호수공원,평일,하행,0,8321,24:38:10,24:38:40,별내,가락시장
3335,8,2809,장자호수공원,평일,하행,0,8323,24:52:40,24:53:10,별내,암사
3336,8,2809,장자호수공원,평일,상행,0,8002,5:34:10,5:34:40,암사,별내
3337,8,2809,장자호수공원,평일,상행,0,8004,5:44:20,5:44:50,잠실,별내
3338,8,2809,장자호수공원,평일,상행,0,8006,5:57:10,5:57:40,가락시장,별내
3339,8,2809,장자호수공원,평일,상행,0,8008,6:09:20,6:09:50,모란,별내
3340,8,2809,장자호수공원,평일,상행,0,8010,6:16:20,6:16:50,모란,별내
3341,8,2809,장자호수공원,평일,상행,0,8012,6:23:20,6:23:50,모란,별내
3342,8,2809,장자호수공원,평일,상행,0,8014,6:29:20,6:29:50,모란,별내
3343,8,2809,장자호수공원,평일,상행,0,8016,6:35:20,6:35:50,모란,별내
3344,8,2809,장자호수공원,평일,상행,0,8018,6:40:20,6:40:50,모란,별내
3345,8,2809,장자호수공원,평일,상행,0,8020,6:45:20,6:45:50,모란,별내
3346,8,2809,장자호수공원,평일,상행,0,8022,6:50:50,6:51:20,모란,별내
3347,8,2809,장자호수공원,평일,상행,0,8024,6:55:50,6:56:20,모란,별내
3348,8,2809,장자호수공원,평일,상행,0,8026,7:00:50,7:01:20,모란,별내
3349,8,2809,장자호수공원,평일,상행,0,8028,7:05:50,7:06:20,모란,별내
3350,8,2809,장자호수공원,평일,상행,0,8030,7:10:50,7:11:20,모란,별내
3351,8,2809,장자호수공원,평일,상행,0,8032,7:15:20,7:15:50,모란,별내
3352,8,2809,장자호수공원,평일,상행,0,8034,7:19:50,7:20:20,모란,별내
3353,8,2809,장자호수공원,평일,상행,0,8036,7:24:20,7:24:50,모란,별내
3354,8,2809,장자호수공원,평일,상행,0,8038,7:28:50,7:29:20,모란,별내
3355,8,2809,장자호수공원,평일,상행,0,8040,7:33:20,7:33:50,모란,별내
3356,8,2809,장자호수공원,평일,상행,0,8042,7:38:20,7:38:50,모란,별내
3357,8,2809,장자호수공원,평일,상행,0,8044,7:42:50,7:43:20,모란,별내
3358,8,2809,장자호수공원,평일,상행,0,8046,7:47:20,7:47:50,모란,별내
3359,8,2809,장자호수공원,평일,상행,0,8048,7:51:50,7:52:20,모란,별내
3360,8,2809,장자호수공원,평일,상행,0,8050,7:56:40,7:57:20,모란,별내
3361,8,2809,장자호수공원,평일,상행,0,8052,8:01:10,8:01:50,모란,별내
3362,8,2809,장자호수공원,평일,상행,0,8054,8:05:40,8:06:20,모란,별내
3363,8,2809,장자호수공원,평일,상행,0,8056,8:10:40,8:11:20,모란,별내
3364,8,2809,장자호수공원,평일,상행,0,8058,8:15:10,8:15:50,모란,별내
3365,8,2809,장자호수공원,평일,상행,0,8060,8:20:40,8:21:20,모란,별내
3366,8,2809,장자호수공원,평일,상행,0,8062,8:26:40,8:27:20,모란,별내
3367,8,2809,장자호수공원,평일,상행,0,8064,8:32:40,8:33:20,모란,별내
3368,8,2809,장자호수공원,평일,상행,0,8066,8:38:40,8:39:20,모란,별내
3369,8,2809,장자호수공원,평일,상행,0,8068,8:44:10,8:44:50,모란,별내
3370,8,2809,장자호수공원,평일,상행,0,8070,8:49:40,8:50:20,모란,별내
3371,8,2809,장자호수공원,평일,상행,0,8072,8:55:10,8:55:50,모란,별내
3372,8,2809,장자호수공원,평일,상행,0,8074,9:00:40,9:01:20,모란,별내
3373,8,2809,장자호수공원,평일,상행,0,8076,9:06:10,9:06:50,모란,별내
3374,8,2809,장자호수공원,평일,상행,0,8078,9:12:10,9:12:50,모란,별내
3375,8,2809,장자호수공원,평일,상행,0,8080,9:17:50,9:18:20,모란,별내
3376,8,2809,장자호수공원,평일,상행,0,8082,9:23:50,9:24:20,모란,별내
3377,8,2809,장자호수공원,평일,상행,0,8084,9:29:50,9:30:20,모란,별내
3378,8,2809,장자호수공원,평일,상행,0,8086,9:35:50,9:36:20,모란,별내
3379,8,2809,장자호수공원,평일,상행,0,8088,9:42:20,9:42:50,모란,별내
3380,8,2809,장자호수공원,평일,상행,0,8090,9:49:20,9:49:50,모란,별내
3381,8,2809,장자호수공원,평일,상행,0,8092,9:56:20,9:56:50,모란,별내
3382,8,2809,장자호수공원,평일,상행,0,8094,10:04:20,10:04:50,모란,별내
3383,8,2809,장자호수공원,평일,상행,0,8096,10:11:50,10:12:20,모란,별내
3384,8,2809,장자호수공원,평일,상행,0,8098,10:19:50,10:20:20,모란,별내
3385,8,2809,장자호수공원,평일,상행,0,8100,10:27:50,10:28:20,모란,별내
3386,8,2809,장자호수공원,평일,상행,0,8102,10:35:50,10:36:20,모란,별내
3387,8,2809,장자호수공원,평일,상행,0,8104,10:43:20,10:43:50,모란,별내
3388,8,2809,장자호수공원,평일,상행,0,8106,10:51:20,10:51:50,모란,별내
3389,8,2809,장자호수공원,평일,상행,0,8108,10:59:20,10:59:50,모란,별내
3390,8,2809,장자호수공원,평일,상행,0,8110,11:07:20,11:07:50,모란,별내
3391,8,2809,장자호수공원,평일,상행,0,8112,11:15:20,11:15:50,모란,별내
3392,8,2809,장자호수공원,평일,상행,0,8114,11:23:20,11:23:50,모란,별내
3393,8,2809,장자호수공원,평일,상행,0,8116,11:31:20,11:31:50,모란,별내
3394,8,2809,장자호수공원,평일,상행,0,8118,11:39:20,11:39:50,모란,별내
3395,8,2809,장자호수공원,평일,상행,0,8120,11:47:20,11:47:50,모란,별내
3396,8,2809,장자호수공원,평일,상행,0,8122,11:55:20,11:55:50,모란,별내
3397,8,2809,장자호수공원,평일,상행,0,8124,12:03:20,12:03:50,모란,별내
3398,8,2809,장자호수공원,평일,상행,0,8126,12:11:20,12:11:50,모란,별내
3399,8,2809,장자호수공원,평일,상행,0,8128,12:19:20,12:19:50,모란,별내
3400,8,2809,장자호수공원,평일,상행,0,8130,12:27:20,12:27:50,모란,별내
3401,8,2809,장자호수공원,평일,상행,0,8132,12:35:20,12:35:50,모란,별내
3402,8,2809,장자호수공원,평일,상행,0,8134,12:43:20,12:43:50,모란,별내
3403,8,2809,장자호수공원,평일,상행,0,8136,12:51:20,12:51:50,모란,별내
3404,8,2809,장자호수공원,평일,상행,0,8138,12:59:20,12:59:50,모란,별내
3405,8,2809,장자호수공원,평일,상행,0,8140,13:07:20,13:07:50,모란,별내
3406,8,2809,장자호수공원,평일,상행,0,8142,13:15:20,13:15:50,모란,별내
3407,8,2809,장자호수공원,평일,상행,0,8144,13:23:20,13:23:50,모란,별내
3408,8,2809,장자호수공원,평일,상행,0,8146,13:31:20,13:31:50,모란,별내
3409,8,2809,장자호수공원,평일,상행,0,8148,13:39:20,13:39:50,모란,별내
3410,8,2809,장자호수공원,평일,상행,0,8150,13:47:20,13:47:50,모란,별내
3411,8,2809,장자호수공원,평일,상행,0,8152,13:55:20,13:55:50,모란,별내
3412,8,2809,장자호수공원,평일,상행,0,8154,14:03:20,14:03:50,모란,별내
3413,8,2809,장자호수공원,평일,상행,0,8156,14:11:20,14:11:50,모란,별내
3414,8,2809,장자호수공원,평일,상행,0,8158,14:19:20,14:19:50,모란,별내
3415,8,2809,장자호수공원,평일,상행,0,8160,14:27:20,14:27:50,모란,별내
3416,8,2809,장자호수공원,평일,상행,0,8162,14:35:20,14:35:50,모란,별내
3417,8,2809,장자호수공원,평일,상행,0,8164,14:43:20,14:43:50,모란,별내
3418,8,2809,장자호수공원,평일,상행,0,8166,14:51:20,14:51:50,모란,별내
3419,8,2809,장자호수공원,평일,상행,0,8168,14:59:20,14:59:50,모란,별내
3420,8,2809,장자호수공원,평일,상행,0,8170,15:07:20,15:07:50,모란,별내
3421,8,2809,장자호수공원,평일,상행,0,8172,15:15:20,15:15:50,모란,별내
3422,8,2809,장자호수공원,평일,상행,0,8174,15:23:20,15:23:50,모란,별내
3423,8,2809,장자호수공원,평일,상행,0,8176,15:31:20,15:31:50,모란,별내
3424,8,2809,장자호수공원,평일,상행,0,8178,15:39:20,15:39:50,모란,별내
3425,8,2809,장자호수공원,평일,상행,0,8180,15:47:20,15:47:50,모란,별내
3426,8,2809,장자호수공원,평일,상행,0,8182,15:55:20,15:55:50,모란,별내
3427,8,2809,장자호수공원,평일,상행,0,8184,16:03:20,16:03:50,모란,별내
3428,8,2809,장자호수공원,평일,상행,0,8186,16:11:20,16:11:50,모란,별내
3429,8,2809,장자호수공원,평일,상행,0,8188,16:19:20,16:19:50,모란,별내
3430,8,2809,장자호수공원,평일,상행,0,8190,16:27:20,16:27:50,모란,별내
3431,8,2809,장자호수공원,평일,상행,0,8192,16:35:20,16:35:50,모란,별내
3432,8,2809,장자호수공원,평일,상행,0,8194,16:42:50,16:43:20,모란,별내
3433,8,2809,장자호수공원,평일,상행,0,8196,16:49:50,16:50:20,모란,별내
3434,8,2809,장자호수공원,평일,상행,0,8198,16:56:20,16:56:50,모란,별내
3435,8,2809,장자호수공원,평일,상행,0,8200,17:02:50,17:03:20,모란,별내
3436,8,2809,장자호수공원,평일,상행,0,8202,17:09:20,17:09:50,모란,별내
3437,8,2809,장자호수공원,평일,상행,0,8204,17:15:20,17:15:50,모란,별내
3438,8,2809,장자호수공원,평일,상행,0,8206,17:21:20,17:21:50,모란,별내
3439,8,2809,장자호수공원,평일,상행,0,8208,17:27:20,17:27:50,모란,별내
3440,8,2809,장자호수공원,평일,상행,0,8210,17:33:20,17:33:50,모란,별내
3441,8,2809,장자호수공원,평일,상행,0,8212,17:39:50,17:40:20,모란,별내
3442,8,2809,장자호수공원,평일,상행,0,8214,17:45:50,17:46:20,모란,별내
3443,8,2809,장자호수공원,평일,상행,0,8216,17:51:20,17:51:50,모란,별내
3444,8,2809,장자호수공원,평일,상행,0,8218,17:56:50,17:57:20,모란,별내
3445,8,2809,장자호수공원,평일,상행,0,8220,18:01:50,18:02:20,모란,별내
3446,8,2809,장자호수공원,평일,상행,0,8222,18:07:10,18:07:50,모란,별내
3447,8,2809,장자호수공원,평일,상행,0,8224,18:12:10,18:12:50,모란,별내
3448,8,2809,장자호수공원,평일,상행,0,8226,18:17:10,18:17:50,모란,별내
3449,8,2809,장자호수공원,평일,상행,0,8228,18:22:10,18:22:50,모란,별내
3450,8,2809,장자호수공원,평일,상행,0,8230,18:27:10,18:27:50,모란,별내
3451,8,2809,장자호수공원,평일,상행,0,8232,18:32:10,18:32:50,모란,별내
3452,8,2809,장자호수공원,평일,상행,0,8234,18:36:40,18:37:20,모란,별내
3453,8,2809,장자호수공원,평일,상행,0,8236,18:41:10,18:41:50,모란,별내
3454,8,2809,장자호수공원,평일,상행,0,8238,18:45:40,18:46:20,모란,별내
3455,8,2809,장자호수공원,평일,상행,0,8240,18:50:10,18:50:50,모란,별내
